id,player_api_id,player_name,birthday,height,weight
5820,576912,Khalil Chemmam,1987-07-24 00:00:00,177.8,161
5821,303168,Khassa Camara,1992-10-22 00:00:00,175.26,146
5822,118182,Kheireddine Kiko Zarabi,1984-07-18 00:00:00,187.96,185
5823,184629,Khouma Babacar,1993-03-17 00:00:00,185.42,168
5824,34248,Ki-Hyeon Seol,1979-01-08 00:00:00,187.96,181
5825,79264,Kian Hansen,1989-03-03 00:00:00,182.88,163
5826,148792,Kieran Agard,1989-10-10 00:00:00,172.72,148
5827,78513,Kieran Gibbs,1989-09-26 00:00:00,177.8,154
5828,488189,Kieran Kennedy,1993-09-23 00:00:00,182.88,154
5829,400133,Kieran MacDonald,1993-07-21 00:00:00,180.34,165
5830,30352,Kieran Richardson,1984-10-21 00:00:00,175.26,152
5831,614458,Kieran Sadlier,1994-09-14 00:00:00,177.8,146
5832,582499,Kieran Tierney,1997-06-05 00:00:00,177.8,154
5833,191869,Kieran Trippier,1990-09-19 00:00:00,177.8,157
5834,24064,Kieren Westwood,1984-10-23 00:00:00,187.96,190
5835,30353,Kieron Dyer,1978-12-29 00:00:00,172.72,141
5836,96627,Kike Lopez,1988-01-12 00:00:00,170.18,143
5837,74770,Kike Mateo,1979-12-30 00:00:00,175.26,168
5838,108809,Kike Sola,1986-02-25 00:00:00,182.88,176
5839,167623,Kiko,1988-08-21 00:00:00,187.96,174
5840,175311,Kiko,1991-02-02 00:00:00,175.26,134
5841,302696,Kiko,1993-01-20 00:00:00,182.88,176
5842,38290,Killan Overmeire,1985-12-06 00:00:00,187.96,185
5843,25835,Kim Jaggy,1982-11-14 00:00:00,175.26,165
5844,39979,Kim Kaellstroem,1982-08-24 00:00:00,185.42,183
5845,120110,Kim Ojo,1988-12-02 00:00:00,193.04,181
5846,94308,King Osei Gyan,1988-12-22 00:00:00,175.26,152
5847,482841,Kingsley Boateng,1994-04-07 00:00:00,175.26,154
5848,429265,Kingsley Coman,1996-06-13 00:00:00,177.8,157
5849,586474,Kingsley Ehizibue,1995-05-25 00:00:00,187.96,181
5850,32964,Kirk Broadfoot,1984-08-08 00:00:00,190.5,196
5851,20196,Kisho Yano,1984-04-05 00:00:00,185.42,168
5852,568589,Kisley,1990-11-22 00:00:00,187.96,179
5853,36784,Klaas Jan Huntelaar,1983-08-12 00:00:00,185.42,183
5854,171935,Kleber Pinheiro,1990-05-02 00:00:00,187.96,174
5855,27545,Klemen Lavric,1981-06-12 00:00:00,187.96,181
5856,206182,Knowledge Musona,1990-06-21 00:00:00,175.26,150
5857,40068,Knut Olav Rindaroey,1985-07-17 00:00:00,177.8,163
5858,477474,Kodjo Kasse Alphonse,1993-05-28 00:00:00,177.8,154
5859,170322,Koen Casteels,1992-06-25 00:00:00,198.12,190
5860,37983,Koen Daerden,1982-03-08 00:00:00,190.5,185
5861,67898,Koen Persoons,1983-07-12 00:00:00,177.8,165
5862,26469,Koen van de Laak,1982-09-03 00:00:00,182.88,161
5863,346114,Koen Van Langendonck,1989-06-09 00:00:00,185.42,192
5864,149173,Koen Weuts,1990-09-18 00:00:00,185.42,159
5865,303155,Koffi Djidji,1992-11-30 00:00:00,182.88,157
5866,566420,Kohei Kato,1989-06-14 00:00:00,172.72,154
5867,96617,Koikili Campo,1980-12-23 00:00:00,167.64,148
5868,184533,Koke,1992-01-08 00:00:00,177.8,163
5869,20174,Koki Mizuno,1985-09-06 00:00:00,172.72,128
5870,211089,Kolbeinn Sigthorsson,1990-03-14 00:00:00,185.42,176
5871,30831,Kolo Toure,1981-03-19 00:00:00,177.8,168
5872,206641,Konrad Forenc,1992-07-17 00:00:00,190.5,201
5873,361334,Konrad Jalocha,1991-05-09 00:00:00,200.66,187
5874,388728,Konrad Kaczmarek,1991-03-01 00:00:00,180.34,165
5875,11242,Konstantin Engel,1988-07-27 00:00:00,177.8,174
5876,115670,Konstantin Rausch,1990-03-15 00:00:00,182.88,176
5877,16511,Konstantin Vassiljev,1984-08-16 00:00:00,175.26,168
5878,209430,Konstantinos Fortounis,1992-10-16 00:00:00,182.88,154
5879,40603,Konstantinos Katsouranis,1979-06-21 00:00:00,182.88,183
5880,161683,Konstantinos Manolas,1991-06-14 00:00:00,187.96,183
5881,36257,Konstantinos Mitroglou,1988-03-12 00:00:00,187.96,187
5882,419238,Konstantinos Rougalas,1993-10-13 00:00:00,187.96,174
5883,282182,Konstantinos Stafylidis,1993-12-02 00:00:00,177.8,161
5884,429848,Kornel Osyra,1993-02-07 00:00:00,190.5,168
5885,463925,Korneliusz Sochan,1996-01-22 00:00:00,185.42,174
5886,173699,Koro Kone,1989-07-05 00:00:00,177.8,165
5887,30900,Kossi Agassa,1978-07-02 00:00:00,190.5,187
5888,260564,Kossi Prince Segbefia,1991-03-11 00:00:00,177.8,165
5889,22706,Kostadin Hazurov,1985-08-05 00:00:00,185.42,179
5890,156546,Kostas Lamprou,1991-09-18 00:00:00,175.26,141
5891,71557,Kosuke Ota,1987-07-23 00:00:00,177.8,172
5892,95088,Kreso Ljubicic,1988-09-26 00:00:00,177.8,159
5893,32867,Kris Boyd,1983-08-18 00:00:00,185.42,183
5894,23574,Kris Commons,1983-08-30 00:00:00,167.64,141
5895,36844,Kris De Wree,1981-05-21 00:00:00,182.88,168
5896,163215,Kris Doolan,1986-12-11 00:00:00,177.8,157
5897,26805,Kris Stadsgaard,1985-08-01 00:00:00,185.42,170
5898,27570,Kristian Bach Bak,1982-10-20 00:00:00,185.42,183
5899,115266,Kristian Kolcak,1990-01-30 00:00:00,180.34,161
5900,115863,Kristian Kuzmanovic,1988-05-01 00:00:00,180.34,170
5901,7616,Kristian Nushi,1982-07-21 00:00:00,175.26,159
5902,77774,Kristijan Ipsa,1986-04-04 00:00:00,185.42,190
5903,181294,Kristjan Gauti Emilsson,1993-04-26 00:00:00,185.42,157
5904,209855,Kristof D'Haene,1990-06-06 00:00:00,167.64,143
5905,36393,Kristof Imschoot,1980-12-04 00:00:00,182.88,163
5906,37943,Kristof Lardenoit,1983-07-08 00:00:00,182.88,165
5907,36873,Kristof Maes,1988-04-19 00:00:00,187.96,187
5908,148325,Kristof van Hout,1987-02-09 00:00:00,208.28,243
5909,73462,Kristoffer Nordfeldt,1989-06-23 00:00:00,190.5,187
5910,510399,Kristoffer Peterson,1994-11-28 00:00:00,180.34,154
5911,467513,Kristopher Vida,1995-06-23 00:00:00,177.8,168
5912,466880,Krisztian Adorjan,1993-01-19 00:00:00,182.88,159
5913,12386,Krisztian Nemeth,1989-01-05 00:00:00,180.34,163
5914,209014,Krisztian Simon,1991-06-10 00:00:00,175.26,148
5915,26044,Krisztian Vadocz,1985-05-30 00:00:00,187.96,185
5916,75411,Krisztian Vermes,1985-07-07 00:00:00,182.88,174
5917,556952,Krystian Bielik,1998-01-04 00:00:00,187.96,172
5918,656319,Krystian Kujawa,1996-03-22 00:00:00,193.04,176
5919,363334,Krystian Nowak,1994-04-01 00:00:00,187.96,183
5920,543298,Krzystof Piatek,1995-07-01 00:00:00,182.88,161
5921,277487,Krzysztof Baran,1990-02-12 00:00:00,195.58,203
5922,69349,Krzysztof Chrapek,1985-10-07 00:00:00,170.18,137
5923,309890,Krzysztof Danielewicz,1991-07-26 00:00:00,182.88,168
5924,116874,Krzysztof Janus,1986-03-25 00:00:00,175.26,161
5925,178599,Krzysztof Kaczmarczyk,1980-06-29 00:00:00,180.34,165
5926,275751,Krzysztof Kaminski,1990-11-26 00:00:00,190.5,179
5927,208280,Krzysztof Kiercz,1989-02-16 00:00:00,187.96,179
5928,13320,Krzysztof Kotorowski,1976-09-12 00:00:00,187.96,190
5929,136540,Krzysztof Krol,1987-02-06 00:00:00,185.42,161
5930,107848,Krzysztof Maczynski,1987-05-23 00:00:00,175.26,152
5931,68782,Krzysztof Nykiel,1982-08-08 00:00:00,185.42,174
5932,69428,Krzysztof Ostrowski,1982-05-03 00:00:00,177.8,161
5933,13436,Krzysztof Pilarz,1980-11-09 00:00:00,182.88,172
5934,470370,Kuca,1989-08-02 00:00:00,180.34,139
5935,421778,Kukula,1993-01-22 00:00:00,177.8,161
5936,26621,Kurt Elshot,1977-07-03 00:00:00,180.34,174
5937,36845,Kurt van Dooren,1978-08-03 00:00:00,182.88,170
5938,281207,Kurt Zouma,1994-10-27 00:00:00,190.5,187
5939,30324,Kwabena Asamoa Frimpong,1982-04-17 00:00:00,177.8,176
5940,111862,Kwadwo Asamoah,1988-12-09 00:00:00,172.72,168
5941,264730,Kwame Franck Elie Mawuena,1992-11-21 00:00:00,187.96,185
5942,26664,Kwame Quansah,1982-11-24 00:00:00,172.72,146
5943,271684,Kwang-Ryong Pak,1992-09-27 00:00:00,187.96,183
5944,165704,Kyle Bartley,1991-05-22 00:00:00,193.04,207
5945,158237,Kyle Benedictus,1991-12-07 00:00:00,180.34,172
5946,466843,Kyle Ebecilio,1994-02-17 00:00:00,182.88,174
5947,188503,Kyle Hutton,1991-02-15 00:00:00,187.96,172
5948,469318,Kyle Jacobs,1991-06-14 00:00:00,170.18,132
5949,654084,Kyle Knoyle,1996-09-14 00:00:00,177.8,139
5950,36783,Kyle Lafferty,1987-09-16 00:00:00,193.04,154
5951,35336,Kyle Letheren,1987-12-26 00:00:00,187.96,183
5952,111800,Kyle Naughton,1988-11-11 00:00:00,180.34,161
5953,159833,Kyle Walker,1990-05-28 00:00:00,177.8,154
5954,701154,Kylian Mbappe Lottin,1998-12-20 00:00:00,177.8,148
5955,101501,Kyriakos Papadopoulos,1992-02-23 00:00:00,182.88,196
5956,215085,Kyrylo Petrov,1990-06-22 00:00:00,182.88,168
5957,150297,Lacina Traore,1990-05-20 00:00:00,203.2,192
5958,179412,Ladislas Douniama,1986-05-24 00:00:00,165.1,139
5959,25419,Ladji Keita,1983-04-29 00:00:00,187.96,181
5960,188114,Laglais Xavier Kouassi,1989-12-28 00:00:00,172.72,150
5961,308088,Lalaina Nomenjanahary,1986-01-16 00:00:00,177.8,168
5962,149031,Lamine Gassama,1989-10-20 00:00:00,180.34,163
5963,93457,Lamine Kone,1989-02-01 00:00:00,185.42,183
5964,39931,Lance Davids,1985-04-11 00:00:00,175.26,168
5965,30700,Landon Donovan,1982-03-04 00:00:00,172.72,161
5966,41886,Landry Bonnefoi,1983-09-20 00:00:00,182.88,159
5967,37861,Landry Mulemo,1986-09-17 00:00:00,177.8,170
5968,26238,Landry N'Guemo,1985-11-28 00:00:00,172.72,154
5969,11876,Laranjeiro,1983-01-18 00:00:00,182.88,168
5970,94041,Larrys Mabiala,1987-10-08 00:00:00,187.96,176
5971,37373,Lars Bender,1989-04-27 00:00:00,185.42,176
5972,209429,Lars Hutten,1990-03-18 00:00:00,180.34,159
5973,26256,Lars Jacobsen,1979-09-20 00:00:00,180.34,172
5974,179242,Lars Lambooij,1988-04-16 00:00:00,177.8,163
5975,94916,Lars Stindl,1988-08-26 00:00:00,180.34,172
5976,210822,Lars Unnerstall,1990-07-20 00:00:00,198.12,220
5977,243937,Lars Veldwijk,1991-08-21 00:00:00,198.12,209
5978,39971,Larsen Toure,1984-07-20 00:00:00,182.88,179
5979,30335,Laryea Kingston,1980-11-07 00:00:00,177.8,159
5980,436553,Lasha Dvali,1995-05-14 00:00:00,190.5,176
5981,164210,Lassad Nouioui,1986-03-08 00:00:00,187.96,172
5982,664587,Lassana Coulibaly,1996-04-10 00:00:00,175.26,148
5983,23988,Lassana Diarra,1985-03-10 00:00:00,172.72,161
5984,91503,Lasse Nielsen,1988-01-08 00:00:00,185.42,176
5985,26478,Lasse Nilsson,1982-01-03 00:00:00,180.34,157
5986,39213,Lasse Schoene,1986-05-27 00:00:00,175.26,165
5987,177715,Lasse Sobiech,1991-01-18 00:00:00,195.58,194
5988,443002,Lassina Toure,1992-02-18 00:00:00,182.88,168
5989,467318,Laszlo Kleinheisler,1994-04-08 00:00:00,172.72,154
5990,91929,Laszlo Koteles,1984-09-01 00:00:00,185.42,185
5991,41196,Laszlo Sepsi,1987-06-07 00:00:00,177.8,165
5992,111190,Laure,1985-03-22 00:00:00,165.1,150
5993,178293,Laurens De Bock,1992-11-07 00:00:00,177.8,163
5994,181140,Laurens Paulussens,1990-07-19 00:00:00,175.26,154
5995,26211,Laurent Agouazi,1984-03-16 00:00:00,182.88,165
5996,5217,Laurent Batlles,1975-09-23 00:00:00,175.26,150
5997,26052,Laurent Bonnart,1979-12-25 00:00:00,170.18,137
5998,38441,Laurent Ciman,1985-08-05 00:00:00,182.88,154
5999,33619,Laurent Courtois,1978-09-11 00:00:00,172.72,152
6000,38360,Laurent Delorge,1979-07-21 00:00:00,177.8,172
6001,282671,Laurent Depoitre,1988-12-07 00:00:00,190.5,212
6002,491167,Laurent Dos Santos,1993-03-21 00:00:00,177.8,154
6003,208718,Laurent Henkinet,1992-09-14 00:00:00,187.96,192
6004,291929,Laurent Jans,1992-08-05 00:00:00,177.8,161
6005,46539,Laurent Koscielny,1985-09-10 00:00:00,185.42,165
6006,37944,Laurent Macquet,1979-08-11 00:00:00,177.8,170
6007,33109,Laurent Pionnier,1982-05-24 00:00:00,182.88,170
6008,105327,Lauri Dalla Valle,1991-09-14 00:00:00,180.34,161
6009,46295,Lautaro Acosta,1988-03-14 00:00:00,170.18,148
6010,215798,Lavyin Kurzawa,1992-09-04 00:00:00,182.88,163
6011,317544,Lawrence Shankland,1995-08-10 00:00:00,185.42,176
6012,280260,Lazar Markovic,1994-03-02 00:00:00,175.26,146
6013,24789,Lazaros Christodoulopoulos,1986-12-19 00:00:00,182.88,170
6014,424129,Leander Dendoncker,1995-04-15 00:00:00,187.96,183
6015,29177,Leandrinho,1985-11-09 00:00:00,170.18,146
6016,51825,Leandrinho,1986-06-06 00:00:00,180.34,170
6017,183500,Leandro Bacuna,1991-08-21 00:00:00,187.96,170
6018,22337,Leandro Castan,1986-11-05 00:00:00,182.88,176
6019,185636,Leandro Chaparro,1991-01-07 00:00:00,172.72,143
6020,38729,Leandro Cufre,1978-05-09 00:00:00,175.26,168
6021,202210,Leandro Damiao,1989-07-22 00:00:00,187.96,203
6022,237606,Leandro Daniel Paredes,1994-06-29 00:00:00,180.34,165
6023,231614,Leandro Di Gregorio,1992-03-18 00:00:00,172.72,150
6024,18388,"Leandro Gioda,28",1984-10-01 00:00:00,193.04,192
6025,41329,Leandro Greco,1986-07-19 00:00:00,182.88,165
6026,46212,Leandro Grimi,1985-02-09 00:00:00,182.88,172
6027,299024,Leandro Kappel,1989-11-14 00:00:00,182.88,161
6028,500585,Leandro Pereira,1991-07-13 00:00:00,190.5,165
6029,185705,Leandro Pimenta,1990-07-09 00:00:00,177.8,161
6030,39569,Leandro Rinaudo,1983-05-09 00:00:00,185.42,172
6031,30515,Leandro Romagnoli,1981-03-17 00:00:00,172.72,150
6032,122048,Leandro Salino,1985-04-22 00:00:00,167.64,137
6033,470541,Leandro Silva,1994-05-04 00:00:00,172.72,157
6034,149953,Leandro Tatu,1982-04-26 00:00:00,175.26,165
6035,318615,Leandro Trossard,1994-12-04 00:00:00,172.72,141
6036,210721,Leandro,1983-12-29 00:00:00,182.88,170
6037,30354,Ledley King,1980-10-12 00:00:00,187.96,190
6038,302372,Lee Ashcroft,1993-08-29 00:00:00,180.34,154
6039,33049,Lee Bowyer,1977-01-03 00:00:00,175.26,152
6040,23249,"Lee Bullen,29",1971-03-29 00:00:00,185.42,168
6041,40581,Lee Camp,1984-08-22 00:00:00,182.88,163
6042,24005,Lee Carsley,1974-02-28 00:00:00,177.8,168
6043,25150,Lee Cattermole,1988-03-21 00:00:00,177.8,168
6044,163641,Lee Cox,1990-06-26 00:00:00,182.88,170
6045,34946,Lee Croft,1985-06-21 00:00:00,175.26,176
6046,363351,Lee Erwin,1994-03-19 00:00:00,187.96,174
6047,171789,Lee Hodson,1991-10-02 00:00:00,175.26,157
6048,37163,Lee Johnson,1981-06-07 00:00:00,167.64,148
6049,32457,Lee Mair,1980-12-09 00:00:00,182.88,159
6050,37150,Lee Martin,1987-02-09 00:00:00,180.34,176
6051,24845,Lee McCulloch,1978-05-14 00:00:00,185.42,185
6052,38966,Lee Miller,1983-05-18 00:00:00,187.96,170
6053,41068,Lee Naylor,1980-03-19 00:00:00,175.26,157
6054,22045,Lee Tomlin,1989-01-12 00:00:00,180.34,163
6055,32583,Lee Wallace,1987-08-01 00:00:00,185.42,161
6056,4747,Lee Wilkie,1980-04-20 00:00:00,193.04,183
6057,202632,Lee,1988-03-09 00:00:00,187.96,185
6058,26509,Leendert van Steensel,1984-04-20 00:00:00,187.96,187
6059,74814,Leigh Griffiths,1990-08-20 00:00:00,175.26,168
6060,24846,Leighton Baines,1984-12-11 00:00:00,170.18,154
6061,193952,Lennard Sowah,1992-08-23 00:00:00,187.96,181
6062,141814,Lennart Hartmann,1991-04-03 00:00:00,172.72,150
6063,196489,Lennart Thy,1992-02-25 00:00:00,182.88,172
6064,289155,Lenny Nangis,1994-03-24 00:00:00,172.72,161
6065,182605,Lens Annab,1988-07-20 00:00:00,182.88,170
6066,358127,Leo Baptistao,1992-08-26 00:00:00,180.34,157
6067,267383,Leo Bonatini,1994-03-28 00:00:00,185.42,176
6068,536584,Leo Dubois,1994-09-14 00:00:00,177.8,143
6069,115018,Leo Fortunato,1983-03-14 00:00:00,182.88,181
6070,427439,Leo Itaperuna,1989-04-12 00:00:00,172.72,139
6071,202663,Leo Lacroix,1992-02-27 00:00:00,195.58,187
6072,181793,Leo,1990-07-17 00:00:00,177.8,170
6073,25994,Leo,1975-07-06 00:00:00,170.18,148
6074,27314,Leon Andreasen,1983-04-23 00:00:00,187.96,179
6075,671331,Leon Bailey,1997-08-09 00:00:00,180.34,154
6076,147726,Leon Balogun,1988-06-28 00:00:00,190.5,194
6077,23115,Leon Barnett,1985-11-30 00:00:00,185.42,159
6078,39772,Leon Benko,1983-11-11 00:00:00,182.88,165
6079,35454,Leon Best,1986-09-19 00:00:00,185.42,201
6080,23882,Leon Britton,1982-09-16 00:00:00,167.64,143
6081,150199,Leon Broekhof,1988-05-14 00:00:00,187.96,181
6082,34214,Leon Cort,1979-09-11 00:00:00,190.5,183
6083,213845,Leon De Kogel,1991-11-13 00:00:00,193.04,194
6084,343748,Leon Goretzka,1995-02-06 00:00:00,187.96,174
6085,637199,Leon Guwara,1996-06-28 00:00:00,185.42,183
6086,35125,Leon Jessen,1986-06-11 00:00:00,182.88,170
6087,24006,Leon Osman,1981-05-17 00:00:00,172.72,141
6088,181377,Leon Ter Wielen,1988-08-31 00:00:00,195.58,198
6089,248150,Leon van Dijk,1992-03-09 00:00:00,177.8,150
6090,139822,Leonard Kweuke,1987-07-12 00:00:00,187.96,207
6091,189958,Leonard Nienhuis,1990-03-16 00:00:00,182.88,198
6092,320184,Leonardo Bertone,1994-03-14 00:00:00,177.8,159
6093,260470,Leonardo Bittencourt,1993-12-19 00:00:00,170.18,139
6094,181997,Leonardo Blanchard,1988-05-06 00:00:00,187.96,176
6095,24235,Leonardo Bonucci,1987-05-01 00:00:00,190.5,190
6096,620523,Leonardo Fontanesi,1996-02-20 00:00:00,187.96,181
6097,30664,Leonardo Franco,1977-05-20 00:00:00,187.96,174
6098,42396,Leonardo Martin Miglionico,1980-01-31 00:00:00,185.42,187
6099,231176,Leonardo Pavoletti,1988-11-26 00:00:00,187.96,187
6100,30534,Leonardo Ponzio,1982-01-29 00:00:00,175.26,157
6101,115700,Leonardo Sanchez,1986-08-02 00:00:00,190.5,187
6102,182138,Leonel Galeano,1991-08-02 00:00:00,182.88,185
6103,164091,Leonel Olimpio,1982-08-07 00:00:00,182.88,172
6104,173465,Leozinho,1988-06-07 00:00:00,170.18,148
6105,178762,Lerin Duarte,1990-08-11 00:00:00,170.18,157
6106,109638,Leroy Fer,1990-01-05 00:00:00,187.96,174
6107,73447,Leroy George,1987-04-21 00:00:00,175.26,168
6108,215418,Leroy Labylle,1991-03-11 00:00:00,175.26,159
6109,23286,Leroy Lita,1984-12-28 00:00:00,175.26,179
6110,530859,Leroy Sane,1996-01-11 00:00:00,182.88,165
6111,298449,Lesley de Sa,1993-04-02 00:00:00,170.18,152
6112,40017,Lesly Malouda,1983-11-16 00:00:00,172.72,150
6113,98997,Levan Kenia,1990-10-18 00:00:00,172.72,152
6114,27307,Levan Kobiashvili,1977-07-10 00:00:00,182.88,174
6115,104434,Levan Mchedlidze,1990-03-24 00:00:00,190.5,192
6116,359202,Levent Aycicek,1994-02-14 00:00:00,170.18,148
6117,294256,Levent Guelen,1994-02-24 00:00:00,180.34,154
6118,717557,Levi Garcia,1997-11-20 00:00:00,175.26,159
6119,660130,Levi Opdam,1996-05-03 00:00:00,172.72,157
6120,45497,Levi Schwiebbe,1986-09-13 00:00:00,182.88,157
6121,469764,Levin Mete Oztunali,1996-03-15 00:00:00,182.88,176
6122,292454,Levy Madinda,1992-06-22 00:00:00,175.26,163
6123,538499,Lewis Baker,1995-04-24 00:00:00,182.88,154
6124,523363,Lewis Enoh,1992-10-23 00:00:00,187.96,172
6125,37779,Lewis Grabban,1988-01-12 00:00:00,182.88,172
6126,23412,Lewis Guy,1985-08-27 00:00:00,175.26,148
6127,128827,Lewis Holtby,1990-09-18 00:00:00,175.26,159
6128,229778,Lewis Horner,1992-02-01 00:00:00,180.34,165
6129,314409,Lewis Longridge,1991-07-05 00:00:00,175.26,159
6130,607141,Lewis McLear,1996-05-26 00:00:00,175.26,152
6131,520462,Lewis Morgan,1996-09-30 00:00:00,177.8,165
6132,32630,Lewis Stevenson,1988-01-05 00:00:00,170.18,148
6133,244959,Lewis Toshney,1992-06-24 00:00:00,187.96,168
6134,97470,Lex Immers,1986-06-08 00:00:00,187.96,170
6135,110108,Lex van Haeften,1987-06-26 00:00:00,198.12,185
6136,40025,Leyti N'Diaye,1985-08-19 00:00:00,187.96,185
6137,210382,Liam Boyce,1991-04-08 00:00:00,182.88,165
6138,113908,Liam Bridcutt,1989-05-08 00:00:00,170.18,168
6139,17606,Liam Buchanan,1985-03-27 00:00:00,172.72,148
6140,212420,Liam Caddis,1993-09-20 00:00:00,172.72,141
6141,150591,Liam Cooper,1991-08-30 00:00:00,187.96,168
6142,32559,Liam Craig,1986-12-27 00:00:00,182.88,181
6143,469957,Liam Gordon,1996-01-26 00:00:00,182.88,170
6144,674221,Liam Grimshaw,1995-02-02 00:00:00,177.8,165
6145,469939,Liam Henderson,1996-04-25 00:00:00,172.72,148
6146,107283,Liam Hughes,1988-09-11 00:00:00,177.8,150
6147,13917,Liam Kelly,1990-02-10 00:00:00,187.96,194
6148,24435,Liam Lawrence,1981-12-14 00:00:00,180.34,159
6149,445511,Liam Lindsay,1995-10-12 00:00:00,193.04,196
6150,38812,Liam Miller,1981-02-13 00:00:00,172.72,161
6151,210804,Liam Moore,1993-01-31 00:00:00,185.42,190
6152,246317,Liam Polworth,1994-10-12 00:00:00,177.8,141
6153,23787,Liam Ridgewell,1984-07-21 00:00:00,187.96,174
6154,24105,Liam Rosenior,1984-07-09 00:00:00,177.8,170
6155,158818,Liam Smith,1996-04-10 00:00:00,177.8,150
6156,241997,Liassine Cadamuro,1988-03-05 00:00:00,187.96,179
6157,201929,Liban Abdi,1988-10-05 00:00:00,182.88,159
6158,150401,Libor Kozak,1989-05-30 00:00:00,193.04,181
6159,96838,Lica,1988-09-08 00:00:00,180.34,154
6160,40948,Liedson,1977-12-17 00:00:00,175.26,134
6161,192907,Liliu,1990-03-30 00:00:00,180.34,165
6162,268257,Lima,1991-10-10 00:00:00,177.8,161
6163,78544,Lima,1983-08-11 00:00:00,177.8,172
6164,199810,Lindsay Rose,1992-02-08 00:00:00,182.88,176
6165,39299,Lino Marzoratti,1986-10-12 00:00:00,180.34,165
6166,71903,Linus Hallenius,1989-04-01 00:00:00,185.42,165
6167,733787,Linus Obexer,1997-06-05 00:00:00,175.26,152
6168,248123,Lion Kaak,1991-06-26 00:00:00,180.34,176
6169,35451,Lionel Ainsworth,1987-10-01 00:00:00,165.1,132
6170,40712,Lionel Cappone,1979-02-08 00:00:00,182.88,163
6171,210437,Lionel Carole,1991-04-12 00:00:00,182.88,174
6172,37366,Lionel Djebi-Zadi,1982-05-20 00:00:00,187.96,176
6173,277840,Lionel Gendarme,1989-02-20 00:00:00,185.42,152
6174,33617,Lionel Letizi,1973-05-28 00:00:00,187.96,176
6175,26114,Lionel Mathis,1981-10-04 00:00:00,175.26,159
6176,30981,Lionel Messi,1987-06-24 00:00:00,170.18,159
6177,42554,Lionel Pizzinat,1977-08-09 00:00:00,182.88,165
6178,38922,Lionel Scaloni,1978-05-16 00:00:00,182.88,176
6179,291642,Lionel Zouma,1993-09-10 00:00:00,190.5,176
6180,150322,Lionn,1989-01-29 00:00:00,182.88,170
6181,165600,Lior Etter,1990-01-21 00:00:00,177.8,139
6182,14557,Lior Rafaelov,1986-04-26 00:00:00,175.26,154
6183,277813,Liroy Zhairi,1989-03-02 00:00:00,177.8,165
6184,182456,Lisandro Lopez,1989-09-01 00:00:00,187.96,176
6185,30536,Lisandro Lopez,1983-03-02 00:00:00,175.26,163
6186,169204,Livio Nabab,1988-06-14 00:00:00,185.42,159
6187,94309,Ljubomir Fejsa,1988-08-14 00:00:00,185.42,176
6188,251243,Lloyd Palun,1988-11-24 00:00:00,177.8,170
6189,40675,Lluis Sastre,1986-03-26 00:00:00,175.26,157
6190,38793,Logan Bailly,1985-12-27 00:00:00,187.96,198
6191,186813,Loic Abenzoar,1989-02-14 00:00:00,182.88,168
6192,26284,Loic Guillon,1982-01-11 00:00:00,185.42,183
6193,18533,Loic Loval-Landre,1981-09-28 00:00:00,175.26,143
6194,111703,Loic Nestor,1989-05-20 00:00:00,177.8,152
6195,26353,Loic Perrin,1985-08-07 00:00:00,180.34,179
6196,179520,Loic Poujol,1989-02-27 00:00:00,187.96,190
6197,39987,Loic Remy,1987-01-02 00:00:00,185.42,176
6198,240477,Loiik Landre,1992-05-05 00:00:00,182.88,165
6199,166702,"Lolo Reyes,23",1991-06-13 00:00:00,175.26,170
6200,38151,Lolo,1984-08-22 00:00:00,182.88,159
6201,41160,Loosemy Karaboue,1988-03-18 00:00:00,172.72,161
6202,158844,Lopes Cruz Daniel,1982-06-01 00:00:00,180.34,165
6203,150480,Lora,1987-03-25 00:00:00,167.64,148
6204,112476,Lorenzo Ariaudo,1989-06-11 00:00:00,185.42,154
6205,22700,Lorenzo Bucchi,1983-11-21 00:00:00,185.42,183
6206,277608,Lorenzo Burnet,1991-01-11 00:00:00,170.18,143
6207,192079,Lorenzo Crisetig,1993-01-20 00:00:00,182.88,176
6208,42715,Lorenzo Davids,1986-09-04 00:00:00,180.34,170
6209,25587,Lorenzo De Silvestri,1988-05-23 00:00:00,185.42,185
6210,22355,Lorenzo Del Prete,1986-01-12 00:00:00,180.34,179
6211,240337,Lorenzo Ebicilio,1991-09-24 00:00:00,177.8,165
6212,193441,Lorenzo Insigne,1991-06-04 00:00:00,162.56,130
6213,230825,Lorenzo Lollo,1990-12-08 00:00:00,180.34,165
6214,172446,Lorenzo Melgarejo,1990-08-10 00:00:00,177.8,154
6215,104778,Lorenzo Pasciuti,1989-09-24 00:00:00,172.72,150
6216,540307,Lorenzo Pellegrini,1996-06-19 00:00:00,185.42,181
6217,164574,Lorenzo Pique,1990-09-17 00:00:00,180.34,172
6218,24454,Lorenzo Squizzi,1974-06-20 00:00:00,190.5,196
6219,39274,Lorenzo Stovini,1976-11-24 00:00:00,185.42,176
6220,212643,Lorenzo Tonelli,1990-01-17 00:00:00,182.88,172
6221,26171,Lorik Cana,1983-07-27 00:00:00,185.42,170
6222,176680,Loris Benito,1992-01-07 00:00:00,182.88,176
6223,256198,Loris Brogno,1992-09-18 00:00:00,177.8,143
6224,287894,Loris Karius,1993-06-22 00:00:00,190.5,192
6225,210922,Loris Nery,1991-02-05 00:00:00,175.26,161
